1000	1	10	0.0321503	0.0632106	0.0321503	0.000940009	0.00140001	0
1000	2	10	0.0627213	0.0937819	0.0627213	0.00186004	0.00450009	0
1000	3	10	0.0627119	0.0937728	0.0627119	0.00276008	0.0143804	0
1000	4	10	0.0937237	0.124785	0.0937237	0.00381015	0.0179207	0
1000	5	10	0.124626	0.155688	0.124626	0.00472024	0.0323716	0
1000	6	10	0.155949	0.218433	0.155949	0.00576035	0.0323619	0
1000	7	10	0.187593	0.250078	0.187593	0.00679048	0.0659346	0
1000	8	10	0.220208	0.282693	0.220208	0.00777062	0.157573	0
1000	9	10	0.2202	0.282685	0.2202	0.00877079	0.265924	0
1000	10	10	0.251795	0.314281	0.251795	0.00981098	0.310501	0
1000	11	10	0.282501	0.408875	0.282501	0.0106412	0.354429	0
1000	12	10	0.313578	0.439953	0.313578	0.0115714	0.401858	0
1000	13	10	0.313571	0.439947	0.313571	0.0126216	0.451599	0
1000	14	10	0.344988	0.439942	0.344988	0.0135819	0.451593	0
1000	15	10	0.375866	0.563184	0.375866	0.0144322	0.451588	0
1000	16	10	0.37586	0.56318	0.37586	0.0153925	0.486138	0
1000	17	10	0.375854	0.563176	0.375854	0.0162928	0.486133	0
1000	18	10	0.406843	0.625143	0.406843	0.0173131	0.552329	0
1000	19	10	0.406837	0.625139	0.406837	0.0182435	0.552325	0
1000	20	10	0.406831	0.625135	0.406831	0.0191938	0.55232	0
1000	21	10	0.406825	0.625131	0.406825	0.0203443	0.694216	0
1000	22	10	0.438757	0.751045	0.438757	0.0211246	0.759487	0
1000	23	10	0.438751	0.751043	0.438751	0.0220851	0.856527	0
1000	24	10	0.50185	0.844343	0.470113	0.0232656	0.856526	0
1000	25	10	0.564331	0.875559	0.501325	0.0242761	0.856524	0
1000	26	10	0.594965	0.875558	0.531958	0.0250865	0.976234	0
1000	27	10	0.625939	0.875556	0.562932	0.0262571	0.976234	0
1000	28	10	0.625935	0.875555	0.594196	0.0271776	0.976233	0
1000	29	10	0.657201	0.875554	0.625461	0.0282282	0.976233	0
1000	30	10	0.657197	0.875553	0.625458	0.0302091	0.976233	0
1000	31	10	0.689354	0.875551	0.657614	0.0310396	0.976233	0
1000	32	10	0.689351	0.87555	0.65761	0.0321603	0.976232	0
1000	33	10	0.689347	0.875549	0.657607	0.0341713	0.976232	0
1000	34	10	0.689344	0.875548	0.657604	0.0372427	0.976232	0
1000	35	10	0.689341	0.875546	0.6576	0.0382834	0.976232	0
1000	36	10	0.720129	1	0.688388	0.0392441	0.976231	0
1000	37	10	0.720126	1	0.688385	0.0414053	0.976231	3.00111e-05
1000	38	10	0.751516	1	0.719774	0.0435365	0.976231	3.00114e-05
1000	39	10	0.782845	1	0.751103	0.0444673	0.976231	3.00117e-05
1000	40	10	0.782843	1	0.7511	0.0463385	0.97623	3.0012e-05
1000	41	10	0.782841	1	0.751098	0.0472094	0.97623	4.00164e-05
1000	42	10	0.782839	1	0.751095	0.0490506	0.97623	4.00168e-05
1000	43	10	0.81351	1	0.781766	0.0500615	0.97623	4.00172e-05
1000	44	10	0.813508	1	0.781764	0.0509624	0.97623	4.00176e-05
1000	45	10	0.813506	1	0.813506	0.0529038	0.976229	6.0027e-05
1000	46	10	0.813504	1	0.813504	0.0538548	0.976229	6.00276e-05
1000	47	10	0.813502	1	0.813502	0.0551659	0.976229	6.00282e-05
1000	48	10	0.8135	1	0.8135	0.056307	0.976229	7.00336e-05
1000	49	10	0.813499	1	0.813499	0.0573781	0.976228	7.00343e-05
1000	50	10	0.844312	1	0.844312	0.0583692	0.976228	8.004e-05
1000	51	10	0.844311	1	0.844311	0.0615314	0.976228	0.000100051
1000	52	10	0.844309	1	0.844309	0.0633229	0.976228	0.000130068
1000	53	10	0.844307	1	0.844307	0.0681961	0.976227	0.000160085
1000	54	10	0.844306	1	0.844306	0.0858564	0.976227	0.000220119
1000	55	10	0.844304	1	0.844304	0.0869278	0.976227	0.000280154
1000	56	10	0.844303	1	0.844303	0.0889498	0.976227	0.000320179
1000	57	10	0.844301	1	0.844301	0.0889407	0.976226	0.000360205
1000	58	10	0.8443	1	0.8443	0.0936843	0.976226	0.000380221
1000	59	10	0.844298	1	0.844298	0.0956264	0.976226	0.000400236
1000	60	10	0.844297	1	0.844297	0.103632	0.976226	0.000490294
1000	61	10	0.844295	1	0.844295	0.106985	0.976225	0.000580354
1000	62	10	0.844293	1	0.844293	0.114541	0.976225	0.000670416
1000	63	10	0.844292	1	0.844292	0.115643	0.976225	0.000770485
1000	64	10	0.84429	1	0.84429	0.115634	0.976225	0.000920589
1000	65	10	0.844289	1	0.844289	0.1226	0.976225	0.00102066
1000	66	10	0.844287	1	0.844287	0.124592	0.976224	0.00110073
1000	67	10	0.844286	1	0.844286	0.127876	0.976224	0.00114076
1000	68	10	0.844284	1	0.844284	0.128818	0.976224	0.00129088
1000	69	10	0.844283	1	0.844283	0.128809	0.976224	0.00151104
1000	70	10	0.844281	1	0.844281	0.132453	0.976223	0.0015711
1000	71	10	0.844279	1	0.844279	0.138829	0.976223	0.00166118
1000	72	10	0.844278	1	0.844278	0.140821	0.976223	0.00183132
1000	73	10	0.844276	1	0.844276	0.142684	0.976223	0.00196143
1000	74	10	0.844275	1	0.844275	0.144477	0.976222	0.00227168
1000	75	10	0.875216	1	0.875216	0.14723	0.976222	0.00244183
1000	76	10	0.875215	1	0.875215	0.148133	0.976222	0.00285217
1000	77	10	0.875214	1	0.875214	0.16878	0.976222	0.0031224
1000	78	10	0.875213	1	0.875213	0.170683	0.976221	0.00332259
1000	79	10	0.875211	1	0.875211	0.173727	0.976221	0.00350277
1000	80	10	0.87521	1	0.87521	0.17478	0.976221	0.00364291
1000	81	10	0.875209	1	0.875209	0.179676	0.976221	0.00386313
1000	82	10	0.875208	1	0.875208	0.181469	0.976221	0.0042635
1000	83	10	0.875206	1	0.875206	0.186475	0.97622	0.00454377
1000	84	10	0.875205	1	0.875205	0.188328	0.97622	0.00463389
1000	85	10	0.875204	1	0.875204	0.191183	0.97622	0.00498424
1000	86	10	0.875203	1	0.875203	0.192215	0.97622	0.00520448
1000	87	10	0.875201	1	0.875201	0.193288	0.976219	0.00575501
1000	88	10	0.8752	1	0.8752	0.205321	0.976219	0.00641565
1000	89	10	0.875199	1	0.875199	0.206324	0.976219	0.00689614
1000	90	10	0.875198	1	0.875198	0.206316	0.976219	0.00705635
1000	91	10	0.875196	1	0.875196	0.206308	0.976218	0.00766698
1000	92	10	0.875195	1	0.875195	0.2063	0.976218	0.00824759
1000	93	10	0.875194	1	0.875194	0.206292	0.976218	0.00884823
1000	94	10	0.875193	1	0.875193	0.211239	0.976218	0.00941885
1000	95	10	0.875191	1	0.875191	0.212202	0.976217	0.0100796
1000	96	10	0.87519	1	0.87519	0.213075	0.976217	0.01039
1000	97	10	0.875189	1	0.875189	0.218372	0.976217	0.0108205
1000	98	10	0.875188	1	0.875188	0.218364	0.976217	0.0112811
1000	99	10	0.875186	1	0.875186	0.22268	0.976216	0.0114513
1000	100	10	0.875185	1	0.875185	0.231451	0.976216	0.0120521
1000	101	10	0.875184	1	0.875184	0.239842	0.976216	0.0127028
1000	102	10	0.875183	1	0.875183	0.241827	0.976216	0.013764
1000	103	10	0.875181	1	0.875181	0.241819	0.976216	0.0147852
1000	104	10	0.87518	1	0.87518	0.242973	0.976215	0.0155061
1000	105	10	0.905911	1	0.905911	0.242965	0.976215	0.0162771
1000	106	10	0.90591	1	0.90591	0.24489	0.976215	0.0167778
1000	107	10	0.905909	1	0.905909	0.246003	0.976215	0.0174887
1000	108	10	0.905908	1	0.905908	0.248038	0.976214	0.0182197
1000	109	10	0.905907	1	0.905907	0.24803	0.988087	0.0191809
1000	110	10	0.905906	1	0.905906	0.248954	0.988087	0.0195115
1000	111	10	0.905906	1	0.905906	0.250728	0.988087	0.0208131
1000	112	10	0.905905	1	0.905905	0.262894	0.988087	0.0231659
1000	113	10	0.905904	1	0.905904	0.263648	0.988087	0.0238169
1000	114	10	0.905903	1	0.905903	0.265633	0.994654	0.0243978
1000	115	10	0.905902	1	0.905902	0.26997	0.994654	0.025249
1000	116	10	0.905901	1	0.905901	0.271064	0.994654	0.0263506
1000	117	10	0.937227	1	0.937227	0.275192	0.994654	0.0269115
1000	118	10	0.937226	1	0.937226	0.276136	0.994654	0.0275525
1000	119	10	0.937225	1	0.937225	0.279523	0.994654	0.0279833
1000	120	10	0.937225	1	0.937225	0.281608	0.994654	0.0293652
1000	121	10	0.937224	1	0.937224	0.288809	0.994654	0.0309775
